#{"t_start": 1649568369.999021, "env_id": "SimpleDriving-v0"}
r,l,t
-5.544415,1,70.696001
-4.119436,1,70.702815
-5.657453,1,70.709843
-3.781367,1,70.71643
-5.274607,1,70.722884
-4.168305,1,70.729535
-4.90257,1,70.736086
-4.249378,1,70.742569
-4.769635,1,70.749336
-3.663941,1,70.755817
-6.786149,1,70.76247
-3.972748,1,70.769061
-6.644284,1,70.775959
-6.214318,1,70.782715
-6.093633,1,70.789179
-5.61046,1,70.796139
-3.299145,1,70.802614
-3.035149,1,70.809057
-5.628696,1,70.815521
-5.13318,1,70.821944
-3.053717,1,70.828461
-4.301584,1,70.835006
-4.254974,1,70.841774
-6.741134,1,70.849382
-3.918024,1,70.856831
-5.589881,1,70.864741
-4.618079,1,70.871927
-3.654781,1,70.879013
-6.626865,1,70.886052
-4.785919,1,70.892572
-4.457552,1,70.899066
-4.839959,1,70.905325
-5.013022,1,70.911529
-3.050948,1,70.9178
-4.109907,1,70.924014
-5.98783,1,70.930558
-3.222898,1,70.936917
-6.424527,1,70.943373
-3.991273,1,70.949895
-6.232532,1,70.956298
-6.262033,1,70.963305
-6.832989,1,70.970035
-3.522247,1,70.976737
-3.893602,1,70.982824
-4.316394,1,70.989316
-6.338857,1,70.99583
-3.606005,1,71.002307
-5.475234,1,71.008969
-5.297076,1,71.015955
-4.689309,1,71.022497
-4.612947,1,71.028794
-3.207838,1,71.035021
-5.59001,1,71.041587
-4.377357,1,71.047921
-6.263562,1,71.05429
-4.754607,1,71.060506
-6.011463,1,71.068602
-5.869211,1,71.075563
-3.328883,1,71.082033
-6.341007,1,71.088564
-3.505036,1,71.094999
-3.57677,1,71.101916
-5.004838,1,71.108401
-6.784626,1,71.114593
-6.341889,1,71.121357
-3.629253,1,71.128042
-6.296858,1,71.134557
-4.132937,1,71.141043
-6.409674,1,71.147414
-6.127888,1,71.153946
-5.809968,1,71.160348
-6.345007,1,71.166729
-3.361047,1,71.17299
-3.850047,1,71.180696
-4.978197,1,71.187733
-5.498996,1,71.195015
-4.992463,1,71.201547
-3.039729,1,71.208093
-4.670812,1,71.2152
-6.948405,1,71.221895
-5.811743,1,71.228256
-6.229015,1,71.234757
-6.24485,1,71.241389
-6.292793,1,71.247831
-4.677332,1,71.254243
-3.81362,1,71.261797
-3.228641,1,71.268366
-5.962986,1,71.274661
-3.965588,1,71.281018
-4.059866,1,71.287414
-3.827681,1,71.293916
-3.114021,1,71.300343
-4.785703,1,71.306712
-3.895575,1,71.313234
-3.872763,1,71.319847
-6.174596,1,71.326314
-3.236155,1,71.332764
-4.560428,1,71.339136
-5.943555,1,71.346087
-6.309716,1,71.352557
-6.780537,1,71.359923
-6.72274,1,71.367555
-4.318231,1,71.375164
-6.839197,1,71.382742
-6.684866,1,71.390079
-6.940323,1,71.398357
-3.765394,1,71.406006
-4.801094,1,71.41394
-6.258823,1,71.420764
-6.792379,1,71.427536
-6.870681,1,71.434087
-6.27407,1,71.440627
-5.702331,1,71.447056
-3.593818,1,71.453267
-6.411633,1,71.459942
-4.736834,1,71.466492
-4.297344,1,71.472935
-3.238234,1,71.4796
-3.900024,1,71.486414
-3.291972,1,71.493264
-4.903582,1,71.499711
-3.467715,1,71.506534
-6.715301,1,71.514419
-6.548073,1,71.524042
-4.963701,1,71.536076
-6.501225,1,71.544327
-6.846284,1,71.552969
-3.719971,1,71.562825
-6.078718,1,71.571364
-4.754192,1,71.579635
-6.75067,1,71.587623
-5.334167,1,71.595854
-4.138149,1,71.604102
-5.779434,1,71.612299
-5.919065,1,71.620373
-3.515093,1,71.62877
-6.858118,1,71.636597
-4.726989,1,71.64443
-4.591685,1,71.652225
-5.575196,1,71.66013
-4.839031,1,71.668106
-4.187352,1,71.676059
-3.176241,1,71.684017
-4.364963,1,71.691828
-5.746592,1,71.699987
-3.2681,1,71.707959
-3.049233,1,71.715296
-6.187095,1,71.722775
-3.267672,1,71.730289
-4.913871,1,71.737767
-3.568288,1,71.745132
-5.834979,1,71.752411
-4.845384,1,71.759714
-4.612042,1,71.766228
-4.681898,1,71.77267
-4.401082,1,71.779094
-5.802373,1,71.785559
-5.147279,1,71.791964
-5.417686,1,71.79891
-4.294712,1,71.806537
-6.187744,1,71.814433
-6.93537,1,71.822291
-5.146438,1,71.830511
-5.103505,1,71.838045
-5.930599,1,71.845397
-6.958743,1,71.85263
-4.58502,1,71.859882
-3.868326,1,71.867173
-3.829,1,71.874759
-5.159825,1,71.882199
-6.527221,1,71.889583
-4.606438,1,71.896972
-5.054023,1,71.904362
-3.180224,1,71.911748
-3.494977,1,71.919021
-4.117787,1,71.926247
-4.43944,1,71.933593
-5.943961,1,71.941174
-5.414066,1,71.948685
-6.780444,1,71.956431
-5.951045,1,71.963719
-5.363291,1,71.971281
-5.789974,1,71.979409
-3.166334,1,71.987413
-6.502694,1,71.995383
-6.512554,1,72.003662
-3.93443,1,72.011409
-3.277185,1,72.019403
-6.519449,1,72.026994
-5.493079,1,72.034494
-3.79807,1,72.042029
-3.076121,1,72.049565
-6.501831,1,72.057256
-5.536795,1,72.064821
-6.7749,1,72.072201
-6.463933,1,72.08042
-6.809563,1,72.087897
-6.908841,1,72.095585
-4.072641,1,72.103304
-4.900262,1,72.110703
-3.041527,1,72.118313
-4.003512,1,72.125989
-4.571604,1,72.133726
-6.856982,1,72.141283
-4.480144,1,72.148877
-4.253542,1,72.156213
-5.444618,1,72.163717
-3.52811,1,72.171939
-4.710509,1,72.179622
-4.791555,1,72.187388
-5.149716,1,72.195071
-6.685539,1,72.202745
-5.603527,1,72.210472
-6.684967,1,72.218199
-4.634995,1,72.225971
-3.488285,1,72.23388
-3.276257,1,72.241542
-3.144859,1,72.249251
-3.831705,1,72.256923
-5.084851,1,72.264478
-6.706388,1,72.272278
-3.673137,1,72.280017
-4.988859,1,72.287477
-6.703552,1,72.29513
-4.880316,1,72.302614
-4.818859,1,72.310042
-4.758953,1,72.317651
-3.492072,1,72.325093
-3.900189,1,72.332585
-6.142629,1,72.340536
-3.767466,1,72.348276
-3.505221,1,72.355741
-4.908327,1,72.363512
-4.380123,1,72.371266
-3.597098,1,72.378973
-6.843492,1,72.386823
-3.158094,1,72.394482
-3.58351,1,72.40212
-3.289608,1,72.409666
-4.178102,1,72.417473
-5.625389,1,72.425004
-6.537801,1,72.432438
-4.41287,1,72.440378
-5.000224,1,72.447858
-6.134381,1,72.455236
-4.281831,1,72.462982
-3.24189,1,72.470723
-6.458525,1,72.478468
-6.415147,1,72.486779
-6.754724,1,72.49439
-4.607856,1,72.502156
-3.943394,1,72.509722
-3.571882,1,72.517362
-6.565765,1,72.524728
-3.022976,1,72.532453
-6.020484,1,72.54006
-6.810851,1,72.547942
-5.066094,1,72.555588
-4.747303,1,72.563503
-4.369939,1,72.571174
-4.743711,1,72.578809
-3.875499,1,72.587178
-3.108789,1,72.594922
-5.869791,1,72.602603
-4.039957,1,72.610235
-3.400381,1,72.618118
-6.254765,1,72.625842
-6.556234,1,72.633398
-6.969228,1,72.641034
-3.136345,1,72.648632
-6.008805,1,72.65611
-6.666342,1,72.663495
-5.418558,1,72.670809
-4.608952,1,72.678039
-5.044482,1,72.68508
-4.88902,1,72.692047
-6.924986,1,72.699144
-3.551089,1,72.706191
-4.24769,1,72.713007
-3.591577,1,72.719769
-5.765447,1,72.726424
-4.024076,1,72.732483
-4.9713,1,72.738358
-3.231915,1,72.744254
-5.544407,1,72.750125
-6.901041,1,72.755998
-5.215685,1,72.761872
-6.482773,1,72.767734
-6.936622,1,72.773657
-4.974329,1,72.779561
-6.609823,1,72.785434
-3.553525,1,72.791308
-5.862759,1,72.797861
-6.769835,1,72.803777
-5.802751,1,72.811104
-4.206423,1,72.818024
-6.346243,1,72.82586
-6.973625,1,72.83309
-4.212501,1,72.840669
-5.072596,1,72.848232
-4.814011,1,72.855797
-3.456874,1,72.863326
-3.301618,1,72.870662
-4.963761,1,72.878077
-5.363933,1,72.885687
-3.39438,1,72.893351
-5.050271,1,72.901115
-3.250293,1,72.908345
-5.552011,1,72.915957
-3.56983,1,72.923246
-6.675801,1,72.930866
-4.55244,1,72.93862
-4.040749,1,72.946529
-4.554466,1,72.954671
-6.243203,1,72.962441
-5.376695,1,72.970205
-6.629821,1,72.978064
-6.051293,1,72.985994
-4.688606,1,72.993728
-5.024247,1,73.001519
-6.439904,1,73.009423
-6.990569,1,73.017501
-4.611125,1,73.025088
-5.355002,1,73.032839
-4.855194,1,73.040457
-6.77547,1,73.048689
-6.82786,1,73.05653
-6.305479,1,73.064307
-3.398884,1,73.072368
-6.224703,1,73.080274
-6.324459,1,73.088043
-6.767742,1,73.09563
-6.553791,1,73.103922
-4.728657,1,73.112038
-3.81771,1,73.120462
-5.132797,1,73.128404
-3.541622,1,73.136789
-4.404956,1,73.145209
-6.667953,1,73.153185
-3.030595,1,73.161298
-3.518591,1,73.16907
-5.345243,1,73.176957
-4.12248,1,73.184878
-4.374861,1,73.192523
-5.306707,1,73.200671
-4.562787,1,73.208202
-5.376845,1,73.216386
-5.055948,1,73.224207
-5.368358,1,73.232064
-3.871604,1,73.239808
-4.79545,1,73.247752
-4.106526,1,73.255207
-3.494145,1,73.263377
-5.076746,1,73.270882
-3.860699,1,73.278548
-5.061796,1,73.28683
-6.342577,1,73.295032
-4.628643,1,73.303275
-6.398181,1,73.310941
-6.862015,1,73.319282
-3.44908,1,73.326905
-4.959495,1,73.334666
-4.854578,1,73.34236
-3.663937,1,73.350221
-5.710255,1,73.358145
-3.60438,1,73.366023
-4.842405,1,73.373598
-3.1727,1,73.381624
-3.156692,1,73.38908
-4.603913,1,73.397149
-6.093971,1,73.404788
-3.448864,1,73.41268
-5.642589,1,73.420301
-4.375105,1,73.428189
-3.615662,1,73.436181
-3.837199,1,73.44425
-6.069159,1,73.452805
-4.489576,1,73.460681
-6.348344,1,73.468762
-4.607089,1,73.476467
-4.012873,1,73.484085
-5.322449,1,73.491626
-5.236495,1,73.50002
-4.108158,1,73.507541
-5.191227,1,73.515372
-6.063718,1,73.522912
-5.878003,1,73.530771
-6.15347,1,73.538986
-6.216325,1,73.546694
-4.979727,1,73.554485
-6.030467,1,73.562063
-5.47288,1,73.569575
-4.694315,1,73.577717
-6.264973,1,73.586402
-3.012386,1,73.594176
-5.312784,1,73.602225
-5.66551,1,73.610337
-3.327191,1,73.618448
-5.036088,1,73.626223
-3.666732,1,73.634362
-6.504233,1,73.642002
-4.236027,1,73.650024
-3.207039,1,73.657714
-6.30061,1,73.665587
-6.287225,1,73.672995
-3.142911,1,73.680626
-6.615111,1,73.689012
-3.953712,1,73.697148
-6.270884,1,73.704864
-6.037441,1,73.712902
-3.031992,1,73.720617
-6.709567,1,73.72869
-5.960876,1,73.736071
-4.683667,1,73.743709
-5.558463,1,73.751635
-5.298276,1,73.7593
-4.525406,1,73.767709
-6.295951,1,73.77544
-4.337634,1,73.78292
-5.110487,1,73.790951
-5.130479,1,73.798629
-4.841514,1,73.806337
-6.032354,1,73.814046
-3.690368,1,73.822054
-6.992977,1,73.830094
-5.33758,1,73.83752
-4.416686,1,73.845094
-3.50465,1,73.852651
-3.306377,1,73.860615
-4.8765,1,73.868043
-5.442633,1,73.875387
-3.355254,1,73.882519
-5.760043,1,73.889715
-4.653298,1,73.897228
-5.497052,1,73.905135
-5.730506,1,73.913138
-3.456801,1,73.921521
-3.645649,1,73.929055
-5.328519,1,73.937506
-4.097037,1,73.945219
-3.758311,1,73.952871
-4.640009,1,73.960884
-3.078915,1,73.968437
-6.4305,1,73.976003
-3.514067,1,73.98343
-5.812623,1,73.991037
-3.492931,1,73.998729
-5.784749,1,74.006161
-3.691881,1,74.013726
-6.769504,1,74.021187
-5.086798,1,74.028582
-3.369995,1,74.036078
-5.710687,1,74.043463
-6.047714,1,74.051141
-4.798372,1,74.05874
-6.073151,1,74.066529
-3.336469,1,74.074191
-6.107719,1,74.082055
-6.852576,1,74.089579
-6.263567,1,74.096997
-5.310289,1,74.104366
-3.687363,1,74.111961
-4.67655,1,74.119552
-6.059544,1,74.127571
-6.367101,1,74.135143
-6.3283,1,74.142464
-3.004662,1,74.149874
-3.940159,1,74.157236
-4.396158,1,74.165284
-6.530678,1,74.17281
-3.21857,1,74.180375
-6.378702,1,74.188496
-3.403803,1,74.196299
-6.511471,1,74.203527
-4.718356,1,74.210994
-3.025673,1,74.218745
-6.937277,1,74.226142
-5.761229,1,74.234013
-4.470435,1,74.241705
-4.294282,1,74.249107
-4.309801,1,74.256665
-4.069547,1,74.264593
-6.476467,1,74.272182
-3.438966,1,74.279889
-6.05662,1,74.287608
-6.700722,1,74.295187
-5.943925,1,74.302785
-3.784608,1,74.310131
-5.448863,1,74.317723
-6.580276,1,74.325831
-6.069157,1,74.333222
-3.103184,1,74.340485
-3.127565,1,74.347807
-3.44256,1,74.355012
-5.254511,1,74.36237
-5.167039,1,74.36973
-4.223778,1,74.377
-6.904363,1,74.384312
-5.266299,1,74.392091
-5.361869,1,74.399381
-5.619182,1,74.407138
-4.588451,1,74.414964
-6.593037,1,74.422783
-4.729632,1,74.430633
-4.600202,1,74.438396
-3.547183,1,74.446025
-6.549843,1,74.453747
-4.876508,1,74.4614
-3.712231,1,74.469323
-3.811106,1,74.47767
-4.299262,1,74.485933
-3.645107,1,74.49395
-4.480304,1,74.504815
-6.871236,1,74.516649
-5.098945,1,74.526921
-6.041393,1,74.536379
-3.599295,1,74.54495
-5.512651,1,74.553233
-4.761271,1,74.562144
-5.5387,1,74.570378
-5.590749,1,74.57818
-3.745973,1,74.585906
-4.604528,1,74.594081
-6.198468,1,74.601595
-3.119714,1,74.609625
-3.604119,1,74.617594
-5.809331,1,74.625236
-6.539457,1,74.633957
-4.848675,1,74.64168
-5.627286,1,74.649025
-3.701688,1,74.65676
-4.740733,1,74.664779
-5.532364,1,74.672568
-6.293007,1,74.680413
-6.60517,1,74.687637
-5.381966,1,74.695004
-6.159271,1,74.702421
-5.834751,1,74.717147
-3.544234,1,74.725179
-3.400149,1,74.733226
-4.121461,1,74.741116
-3.072688,1,74.748742
-6.409133,1,74.756077
-3.559593,1,74.764486
-6.482272,1,74.771908
-5.040729,1,74.779701
-4.056257,1,74.787318
-4.45898,1,74.79534
-6.926853,1,74.803193
-6.755645,1,74.810675
-5.875749,1,74.818114
-3.572293,1,74.826212
-3.860403,1,74.834144
-6.377775,1,74.841607
-5.729229,1,74.849334
-5.018349,1,74.857428
-5.44694,1,74.865781
-3.298644,1,74.873358
-6.874476,1,74.881404
-4.680984,1,74.888789
-5.052026,1,74.896534
-6.698355,1,74.904272
-5.035469,1,74.911723
-4.227635,1,74.919217
-5.345599,1,74.927163
-3.154671,1,74.934987
-4.352764,1,74.942936
-6.337696,1,74.950825
-6.647014,1,74.958417
-6.944049,1,74.966167
-3.174962,1,74.973978
-3.790376,1,74.982663
-5.790822,1,74.990334
-3.593668,1,74.997829
-3.301203,1,75.005153
-6.806823,1,75.012575
-5.343182,1,75.02048
-6.456416,1,75.028134
-3.332514,1,75.035802
-4.515022,1,75.044069
-5.241614,1,75.051621
-4.43172,1,75.05922
-3.944522,1,75.067893
-6.347597,1,75.075767
-6.736731,1,75.083506
-5.936004,1,75.091834
-5.647948,1,75.099794
-6.923135,1,75.107226
-5.446731,1,75.115759
-6.520352,1,75.123423
-4.184302,1,75.131123
-5.964765,1,75.138859
-6.955493,1,75.146605
-6.548957,1,75.154357
-6.492274,1,75.161846
-4.069207,1,75.169321
-4.088362,1,75.176674
-4.444532,1,75.184117
-4.737712,1,75.191428
-5.085174,1,75.198936
-5.529889,1,75.206317
-6.942374,1,75.214123
-6.872365,1,75.221534
-6.2136,1,75.229104
-4.029533,1,75.236554
-6.619367,1,75.243834
-4.010244,1,75.251152
-6.923021,1,75.258208
-4.820441,1,75.265451
-3.863093,1,75.272606
-3.739112,1,75.280468
-4.386586,1,75.288067
-6.525369,1,75.295776
-5.177449,1,75.303177
-4.391629,1,75.310733
-6.624088,1,75.318261
-6.301446,1,75.325491
-3.945559,1,75.332745
-6.975992,1,75.340031
-4.247719,1,75.347494
-4.002468,1,75.354795
-6.026711,1,75.362593
-3.135318,1,75.36992
-6.02722,1,75.3775
-6.15358,1,75.385411
-3.748406,1,75.392989
-6.71039,1,75.400631
-6.157591,1,75.408219
-6.699639,1,75.415747
-5.852487,1,75.423149
-3.712418,1,75.43074
-4.683993,1,75.438248
-4.101571,1,75.446107
-4.421103,1,75.454432
-4.229933,1,75.462486
-5.676776,1,75.470282
-6.629806,1,75.478119
-4.401972,1,75.486393
-6.811129,1,75.494161
-6.064315,1,75.501814
-5.523025,1,75.509293
-3.032746,1,75.51677
-6.754815,1,75.524259
-3.226369,1,75.531988
-5.675509,1,75.539955
-5.370119,1,75.547849
-5.85486,1,75.55621
-5.359279,1,75.567886
-4.257764,1,75.57818
-3.91936,1,75.585922
-6.323454,1,75.594073
-4.029299,1,75.600975
-4.249557,1,75.608136
-4.42864,1,75.615306
-3.513099,1,75.622071
-4.568948,1,75.629097
-6.27945,1,75.636555
-4.585898,1,75.644694
-6.450061,1,75.652357
-6.264393,1,75.66002
-4.006008,1,75.667669
-3.293095,1,75.675357
-4.836729,1,75.682903
-6.041108,1,75.690281
-5.016158,1,75.697763
-5.108586,1,75.705407
-5.977268,1,75.713052
-3.21696,1,75.720194
-3.547218,1,75.727622
-6.575474,1,75.734917
-6.798757,1,75.742305
-3.42325,1,75.749782
-3.3173,1,75.757146
-3.419999,1,75.764667
-3.652422,1,75.772054
-3.132861,1,75.779619
-6.557491,1,75.78665
-6.21522,1,75.794323
-6.007375,1,75.802203
-4.096812,1,75.809872
-3.346925,1,75.8177
-3.886576,1,75.824915
-4.908223,1,75.832289
-5.904901,1,75.839455
-6.596022,1,75.847079
-5.3603,1,75.85439
-3.715669,1,75.861907
-5.474285,1,75.86935
-6.042593,1,75.876723
-3.541202,1,75.884036
-6.093881,1,75.891138
-6.878733,1,75.898404
-6.597116,1,75.905412
-4.382642,1,75.912763
-4.361028,1,75.919784
-6.605364,1,75.92739
-5.39873,1,75.934967
-5.724276,1,75.942405
-6.434175,1,75.950002
-5.441288,1,75.95752
-3.542119,1,75.965256
-3.693572,1,75.972709
-4.171444,1,75.981014
-5.183013,1,75.989661
-5.951102,1,75.99777
-4.100355,1,76.005918
-4.222185,1,76.013981
-6.779702,1,76.022308
-3.573962,1,76.030685
-6.369869,1,76.039446
-5.055652,1,76.047344
-5.571297,1,76.055778
-3.495083,1,76.064015
-4.26303,1,76.071617
-5.37847,1,76.079593
-5.334407,1,76.08827
-6.89608,1,76.096595
-4.051343,1,76.104686
-3.933572,1,76.112805
-5.492958,1,76.121246
-3.259087,1,76.129504
-4.959946,1,76.137502
-6.483624,1,76.145425
-5.229977,1,76.153394
-4.791387,1,76.160976
-5.059609,1,76.168695
-6.091578,1,76.17647
-5.08248,1,76.184131
-6.686501,1,76.191926
-4.577805,1,76.199641
-4.66919,1,76.207452
-5.862741,1,76.215303
-6.595989,1,76.222988
-3.321837,1,76.231414
-5.500204,1,76.239756
-3.334145,1,76.248091
-5.264967,1,76.255836
-6.796948,1,76.263929
-5.685002,1,76.271886
-5.844937,1,76.27986
-6.551263,1,76.288102
-5.462095,1,76.295798
-5.643694,1,76.303442
-5.064417,1,76.311298
-3.277952,1,76.319037
-5.322345,1,76.326821
-4.619483,1,76.33443
-3.511314,1,76.342334
-6.438686,1,76.350248
-4.596926,1,76.358018
-6.179775,1,76.365833
-4.344907,1,76.373365
-4.416014,1,76.380918
-5.263837,1,76.388661
-4.093759,1,76.396535
-6.71538,1,76.404287
-5.857486,1,76.412275
-4.99004,1,76.420012
-5.300131,1,76.427717
-3.213707,1,76.435263
-5.989148,1,76.443035
-4.308957,1,76.450828
-6.38919,1,76.458898
-5.81526,1,76.466755
-3.823783,1,76.47436
-5.111049,1,76.481944
-6.58266,1,76.490122
-6.04576,1,76.498045
-6.617577,1,76.506076
-4.701149,1,76.513999
-3.970776,1,76.521503
-6.62688,1,76.529155
-5.318281,1,76.536835
-6.139651,1,76.544786
-3.827147,1,76.552684
-5.454369,1,76.560492
-5.747393,1,76.568136
-4.364068,1,77.183364
-4.878479,1,77.189855
-4.449639,1,77.196356
-3.124923,1,77.203104
-5.329544,1,77.209948
-3.635288,1,77.217094
-5.204374,1,77.224633
-5.674157,1,77.232692
-5.27139,1,77.240224
-6.909217,1,77.247796
-3.282698,1,77.255252
-4.561953,1,77.262639
-4.969805,1,77.270194
-4.984084,1,77.277768
-3.368306,1,77.285265
-3.612739,1,77.292551
-6.787991,1,77.299833
-4.331102,1,77.307043
-6.393019,1,77.314226
-6.752894,1,77.321523
-3.607481,1,77.328883
-4.701363,1,77.336884
-6.852133,1,77.344503
-4.769231,1,77.352179
-6.975894,1,77.359673
-5.55727,1,77.367229
-5.95331,1,77.3747
-4.162828,1,77.38221
-3.414173,1,77.389712
-5.378004,1,77.39719
-6.191403,1,77.404707
-6.509326,1,77.412174
-3.880125,1,77.419818
-6.720258,1,77.427357
-4.705237,1,77.434885
-4.988664,1,77.44245
-5.046633,1,77.449943
-6.126269,1,77.457813
-6.426269,1,77.465589
-4.215137,1,77.473345
-3.594397,1,77.481125
-4.800775,1,77.488956
-3.498123,1,77.496757
-3.507215,1,77.504821
-6.698446,1,77.512361
-6.172109,1,77.520007
-4.773698,1,77.527609
-6.575897,1,77.535103
-4.231071,1,77.542811
-3.43926,1,77.550817
-3.124394,1,77.558583
-6.670081,1,77.566178
-4.789053,1,77.573788
-3.870263,1,77.581093
-3.763537,1,77.588626
-5.00717,1,77.596058
-4.021746,1,77.603945
-3.146092,1,77.611416
-4.381538,1,77.618869
-6.717795,1,77.627377
-5.256175,1,77.6354
-6.064973,1,77.643453
-6.565667,1,77.650982
-4.70815,1,77.658715
-6.311412,1,77.666754
-3.65092,1,77.674766
-3.451111,1,77.682883
-4.091552,1,77.69066
-6.628636,1,77.698672
-5.103084,1,77.706295
-3.569173,1,77.714043
-3.337305,1,77.7217
-3.054251,1,77.729478
-6.735061,1,77.737013
-4.90117,1,77.744848
-3.056848,1,77.752573
-5.87927,1,77.760348
-3.445716,1,77.768554
-6.379145,1,77.776599
-6.036046,1,77.784112
-3.361902,1,77.791797
-6.988145,1,77.799534
-5.830675,1,77.807192
-3.030602,1,77.815341
-3.065786,1,77.822928
-6.877904,1,77.830562
-4.431678,1,77.83809
-3.799244,1,77.845967
-3.445062,1,77.853568
-5.35307,1,77.861621
-6.789482,1,77.869362
-3.93069,1,77.877156
-5.893209,1,77.884738
-3.602735,1,77.892854
-5.091489,1,77.900503
-4.260972,1,77.908193
-4.973183,1,77.915823
-6.999544,1,77.923299
-4.388012,1,77.931679
-5.274241,1,77.93948
-6.258181,1,77.94771
-6.530235,1,77.955079
-6.25765,1,77.962959
-6.011515,1,77.970595
-5.478434,1,77.978429
-6.715524,1,77.986411
-4.112808,1,77.994402
-4.374061,1,78.002104
-6.55019,1,78.010062
-4.285149,1,78.017827
-6.572948,1,78.026057
-4.416301,1,78.034425
-5.407862,1,78.04296
-5.364925,1,78.050513
-5.195927,1,78.058015
-3.257166,1,78.066095
-3.105926,1,78.073809
-3.843503,1,78.081446
-5.559474,1,78.089427
-4.425964,1,78.097242
-5.205629,1,78.105097
-5.657856,1,78.112897
-4.24388,1,78.120855
-6.752617,1,78.128706
-6.14789,1,78.136223
-3.80998,1,78.144334
-6.31661,1,78.152025
-5.069762,1,78.159551
-5.468058,1,78.167359
-3.824363,1,78.174933
-5.910384,1,78.182356
-6.625903,1,78.190162
-6.861173,1,78.19789
-6.423796,1,78.2055
-3.157568,1,78.212866
-5.353009,1,78.220071
-4.202516,1,78.227241
-3.813175,1,78.234432
-5.682971,1,78.241525
-6.016386,1,78.248406
-5.405444,1,78.255201
-4.68438,1,78.261967
-5.847419,1,78.268614
-5.446875,1,78.274807
-6.973292,1,78.280966
-5.294253,1,78.287113
-5.156712,1,78.293265
-4.922541,1,78.299403
-6.170583,1,78.305548
-5.016331,1,78.31171
-4.71237,1,78.317845
-5.225379,1,78.324008
-4.749786,1,78.330037
-5.729133,1,78.336176
-3.707325,1,78.342086
-5.996197,1,78.348077
-6.622775,1,78.35416
-4.522396,1,78.360382
-6.268193,1,78.366584
-4.595205,1,78.373057
-5.768253,1,78.379422
-3.756053,1,78.386027
-5.799604,1,78.392982
-6.783597,1,78.400166
-4.409731,1,78.407267
-5.888033,1,78.414118
-3.790877,1,78.420999
-3.650862,1,78.428802
-5.607382,1,78.436308
-5.332904,1,78.443693
-5.312172,1,78.451285
-6.470569,1,78.458939
-4.15955,1,78.466565
-5.570301,1,78.474335
-6.168444,1,78.482043
-6.215579,1,78.489826
-5.102925,1,78.49748
-5.501325,1,78.505716
-5.797381,1,78.513489
-4.08462,1,78.521097
-6.1783,1,78.52885
-6.084308,1,78.536457
-5.751716,1,78.54399
-3.524398,1,78.55165
-3.188518,1,78.559351
-6.670529,1,78.567127
-3.034796,1,78.575019
-5.069283,1,78.583021
-4.251489,1,78.590422
-4.679548,1,78.598082
-5.900465,1,78.606139
-3.048653,1,78.614033
-5.630583,1,78.621856
-5.335836,1,78.629866
-4.462439,1,78.637826
-4.234072,1,78.645774
-4.566842,1,78.653689
-3.732789,1,78.661745
-6.444601,1,78.669888
-4.025407,1,78.677735
-5.727424,1,78.685545
-4.376076,1,78.693463
-6.87014,1,78.700978
-6.029991,1,78.708721
-3.771602,1,78.716369
-3.480888,1,78.724166
-5.147513,1,78.731729
-3.775424,1,78.739333
-6.874702,1,78.746743
-5.460977,1,78.754265
-4.867315,1,78.761697
-4.461693,1,78.769087
-6.163832,1,78.776464
-3.860741,1,78.783769
-6.644159,1,78.791052
-4.048062,1,78.798291
-4.385907,1,78.805553
-4.466221,1,78.8129
-3.437066,1,78.820447
-6.222929,1,78.827853
-5.848886,1,78.835319
-5.28186,1,78.842864
-5.562951,1,78.850289
-5.383505,1,78.857775
-5.15438,1,78.865306
-5.54052,1,78.872771
-6.004511,1,78.880298
-4.946242,1,78.887808
-4.645031,1,78.895332
-3.821225,1,78.902814
-6.93804,1,78.910734
-3.387978,1,78.918581
-5.959767,1,78.926497
-5.954984,1,78.934434
-4.746158,1,78.942425
-3.676249,1,78.950376
-3.982783,1,78.958341
-4.843049,1,78.966511
-3.742142,1,78.974264
-5.526821,1,78.982028
-5.027172,1,78.989815
-4.210921,1,78.997572
-6.172555,1,79.005342
-3.018608,1,79.013015
-6.22561,1,79.02066
-4.745746,1,79.028335
-4.195841,1,79.035965
-5.064255,1,79.04346
-6.574411,1,79.050888
-5.499315,1,79.058312
-6.395752,1,79.065627
-3.903987,1,79.072887
-5.038968,1,79.080132
-6.459811,1,79.087277
-5.172753,1,79.094408
-4.313422,1,79.101324
-4.780531,1,79.108056
-6.571668,1,79.114484
-4.336977,1,79.120858
-4.891128,1,79.127116
-3.386308,1,79.134194
-3.559197,1,79.141287
-5.766884,1,79.148345
-5.356827,1,79.155284
-4.704738,1,79.162174
-5.798797,1,79.168521
-4.356684,1,79.174664
-6.433564,1,79.180812
-3.556348,1,79.186946
-6.859724,1,79.193089
-4.025478,1,79.199222
-6.607458,1,79.205475
-6.938752,1,79.211623
-5.228928,1,79.217752
-4.848977,1,79.223888
-4.495129,1,79.230052
-4.581394,1,79.236084
-3.205521,1,79.242122
-5.396427,1,79.248125
-4.658693,1,79.254125
-5.460967,1,79.260287
-5.410749,1,79.266302
-4.105909,1,79.272306
-6.732383,1,79.278341
-3.378289,1,79.284344
-3.105846,1,79.290348
-4.183029,1,79.296346
-5.495381,1,79.30235
-3.500613,1,79.308355
-4.632173,1,79.314354
-3.85005,1,79.320349
-5.683354,1,79.326499
-4.17838,1,79.332537
-6.115869,1,79.338439
-6.290236,1,79.344384
-4.118064,1,79.350337
